track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views
Rosa Pastel,"Jasiel Nuï¿½ï¿½ez, Peso P",2,2023,2,2,200,4,90025258,8,77,123,Minor,70,86,68,24,0,11,4,Rosa Pastel,Rosa Pastel,Peso Pluma,4/20/2023,QM4TX2394694,"2,391",29.2,"192,231,633","22,780","5,337,724",65.0,"111,990,624","724,790","9,007","2,993,894","32,536,991"
Sunroof,"Nicky Youre, Dazy",2,2021,12,3,3741,17,652704649,156,35,131,Major,77,84,71,35,0,15,4,Sunroof,Sunroof,Nicky Youre,11/26/2021,QM24S2107064,279,92.3,"879,708,559","44,652","23,104,189",12.0,"74,610,328","807,333","11,172,130","1,672,193,890","22,086,963,233"
Mas Rica Que Ayer,"Mambo Kingz, DJ Luian, Anuel Aa",3,2023,3,2,1208,34,146409671,10,41,94,Major,82,53,67,34,0,9,8,Mas Rica Que Ayer,Mas Rica Que Ayer,Anuel AA,3/2/2023,QM4TX2320032,"1,278",41.7,"256,112,908","34,370","18,181,647",67.0,"245,635,362","1,493,703",,,
REMIX EXCLUSIVO,Feid,1,2023,3,17,1235,9,117206995,20,8,87,Minor,65,71,56,4,0,15,20,REMIX EXCLUSIVO,REMIX EXCLUSIVO,Feid,3/17/2023,USUM72304040,"3,292",23.9,"185,448,173","32,140","17,704,359",66.0,"64,774,453","486,024","17,536","2,313,721","19,349,275"
"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol","Arcangel, Bizarrap",2,2023,3,22,654,3,100409613,11,3,124,Minor,72,79,78,55,0,15,30,"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol","Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol. 54 - Si",Bizarrap,3/22/2023,UYB282301033,"2,191",30.6,"146,680,564","28,883","9,546,255",62.0,"154,916,805","3,043,720",820,"136,267","1,816,865"
DOGTOOTH,"Tyler, The Creator",2,2023,3,27,1479,0,80758350,23,0,78,Major,71,80,65,51,0,22,32,DOGTOOTH,DOGTOOTH,"Tyler, The Creator",3/27/2023,USQX92301932,"1,914",33.1,"141,377,619","54,114","7,207,419",66.0,"20,493,982","566,751","2,021","802,527","4,036,849"
10:35,"Tiï¿½ï¿½sto, Tate M",2,2022,11,1,4942,26,325592432,190,104,120,Major,70,70,79,7,0,18,10,10:35,10:35,Tiï¿½ï¿,11/3/2022,CYA112001130,958,49.2,"539,802,784","82,093","99,413,749",74.0,"94,379,586","652,780","11,473","5,762,615","119,710,596"
SORRY NOT SORRY,"Tyler, The Creator",2,2023,3,31,709,0,58473276,8,1,96,Minor,48,50,80,40,0,37,20,SORRY NOT SORRY,CALL ME IF YOU GET LOST: The Estate Sale,"Tyler, The Creator",3/31/2023,USQX92301939,"3,536",22.9,"98,301,770","40,539","4,631,003",63.0,"30,136,123","792,334","4,786","2,486,105","19,817,648"
HAPPY,NF,1,2023,3,25,660,0,52722996,22,7,106,Major,73,22,86,31,0,12,4,HAPPY,HOPE,NF,4/7/2023,USUM72300449,"2,032",32.0,"127,558,523","29,689","7,546,223",68.0,"56,328,016","701,370","9,222","2,737,285","37,060,287"
La Bebe,Yng Lvcas,1,2021,12,24,489,17,191945597,4,11,170,Minor,78,75,46,62,0,12,35,La Bebe,LPM,Yng Lvcas,12/24/2021,QZTAT2174000,"1,198",43.3,"255,707,376","35,404","4,489,095",64.0,"132,383,657","926,647","3,955,024","237,343,814","3,229,349,729"
Late Night Talking,Harry Styles,1,2022,5,20,7461,8,743693613,166,42,115,Major,71,90,73,30,0,11,5,Late Night Talking,Harry's House,Harry Styles,5/20/2022,USSM12200610,258,96.4,"959,639,297","108,806","62,563,751",76.0,"151,113,156","2,809,492","101,923","64,491,271","580,526,441"
Leï¿½,Marï¿½ï¿½lia Mendo,1,2022,12,9,993,4,267789608,30,84,130,Major,74,79,87,45,0,30,3,Leï¿½,Leï¿½ï¿½o - Si,Marï¿½ï¿½lia Mendo,12/8/2022,BRWNV2200185,999,48.0,"415,752,953","20,588","32,327,663",66.0,"423,072,409","2,136,310","318,300","58,453,253","754,580,262"
Save Your Tears (with Ariana Grande) (Remix),"Ariana Grande, The Weeknd",2,2020,3,20,9161,5,1221813483,240,98,118,Major,65,63,79,3,0,10,3,Save Your Tears (with Ariana Grande) (Remix),After Hours (Deluxe),The Weeknd,3/20/2020,USUG12101839,884,51.4,"1,549,317,525","178,149","71,174,158",73.0,"385,884,628","4,302,435","89,958","59,135,602","426,511,103"
Something in the Orange,Zach Bryan,1,2022,4,22,3282,12,449701773,67,84,110,Major,59,22,38,42,0,12,3,Something in the Orange,Something in the Orange,Zach Bryan,4/22/2022,USWB12201213,478,70.4,"891,578,597","134,151","56,220,971",82.0,"121,756,122","612,540","428,919","61,522,352","536,850,823"
VOID,Melanie Martinez,1,2023,3,29,596,0,67070410,29,9,100,Major,72,42,66,18,4,19,4,VOID,VOID,Melanie Martinez,3/29/2023,USAT22220418,"4,259",20.4,"121,386,649","17,170","3,091,212",56.0,"36,712,138","1,221,832","136,234","45,708,060","399,701,698"
Dijeron Que No La Iba Lograr,"Fuerza Regida, Chino Pacas",2,2023,3,14,320,6,116334601,5,48,142,Minor,70,76,79,26,0,11,7,Dijeron Que No La Iba Lograr,Dijeron Que No La Iba a Lograr,Chino Pacas,3/14/2023,USA2P2313930,"2,254",30.1,"241,174,958","23,146","7,025,185",43.0,"146,033,306","697,531",,,
Midnight Rain,Taylor Swift,1,2022,10,21,2612,4,433356509,19,29,140,Major,64,18,37,72,0,12,7,Midnight Rain,Midnights,Taylor Swift,10/21/2022,USUG12205712,"2,714",27.0,"658,208,129","36,730","23,499,391",72.0,"83,795,730","757,210","86,657","36,893,385","256,300,464"
If We Ever Broke Up,Mae Stephens,1,2023,2,10,2040,4,165584767,81,27,116,Major,90,96,73,62,0,9,4,If We Ever Broke Up,If We Ever Broke Up,Mae Stephens,2/10/2023,GBUM72300969,49,203.6,"304,929,492","43,923","46,133,083",69.0,"61,986,821","921,044","13,872,768","390,207,653","5,684,815,935"
You Proof,Morgan Wallen,1,2022,5,13,2128,9,367814306,37,88,120,Major,73,64,85,25,0,61,3,You Proof,You Proof,Morgan Wallen,5/13/2022,USUG12203266,494,69.3,"644,437,397","64,367","18,795,673",79.0,"141,964,689","814,824","128,357","28,267,176","327,463,451"
LA INOCENTE,"Feid, Mora",2,2022,4,1,2598,37,477033549,28,57,92,Minor,76,46,79,31,0,7,6,LA INOCENTE,Microdosis,Mora,4/1/2022,QM4TX2252954,"1,461",38.4,"736,983,718","92,256","38,659,924",76.0,"97,778,011","619,019","343,800","74,611,902","559,279,404"
Malas Decisiones,Kenia OS,1,2022,10,26,542,2,156214700,23,2,110,Minor,81,64,79,5,0,31,3,Malas Decisiones,K23,Kenia OS,10/27/2022,MXF012200331,"2,246",30.2,"249,199,925","15,573","11,736,236",68.0,"141,829,637","1,346,158","1,093,900","310,175,951","3,326,289,021"
Murder In My Mind,Kordhell,1,2022,1,21,2459,20,448843705,20,68,120,Major,71,57,97,1,0,13,11,Murder In My Mind,Murder In My Mind,Kordhell,1/21/2022,QM4TW2218315,547,65.6,"668,285,368","120,095","62,454,609",74.0,"135,561,359","1,695,128","1,103,489","258,958,538","2,877,613,437"
Gangsta's Paradise,"Coolio, L.V.",2,1995,7,11,10624,17,1357608774,21,0,80,Major,63,40,61,9,0,56,6,Gangsta's Paradise,Gangsta's Paradise (25th Anniversary - Remastered),Coolio,9/25/2020,USTB12000152,"1,945",32.7,"1,675,750,095",506,"66,189",25.0,,,,,
CAIRO,"Karol G, Ovy On The Drums",2,2022,11,13,2418,26,294352144,52,66,115,Minor,95,43,69,47,0,9,31,CAIRO,CAIRO,KAROL G,11/13/2022,USUM72220925,904,50.7,"443,093,379","35,995","21,160,001",72.0,"273,852,759","1,690,512","625,126","42,735,677","600,184,949"
I Love You So,The Walters,1,2014,11,28,7536,7,972164968,44,19,76,Major,58,46,67,65,0,13,4,I Love You So,I Love You So,The Walters,11/28/2014,TCACC1438995,"2,394",29.2,"1,410,353,130","218,492","59,487,193",83.0,"417,265,571","5,087,140","744,614","445,675,563","3,241,952,947"
Dark Red,Steve Lacy,1,2017,2,20,10431,7,920045682,71,53,172,Major,60,77,78,45,0,12,6,Dark Red,Dark Red,Steve Lacy,2/20/2017,GBKPL1778015,"2,475",28.6,"1,315,024,190","261,850","48,425,069",80.0,"152,580,618","1,969,610","114,388","94,977,654","558,037,837"
Say You Won't Let Go,James Arthur,1,2016,9,9,15722,16,2420461338,231,37,99,Major,40,45,56,69,0,9,5,Say You Won't Let Go,Say You Won't Let Go,James Arthur,9/9/2016,DEE861600586,462,71.5,"2,830,962,669","233,504","128,647,419",82.0,"2,083,619,058","11,898,213","1,750,319","96,711,415","792,720,612"
The Hills,The Weeknd,1,2015,5,27,25744,4,1947371785,122,94,136,Minor,36,12,57,9,0,14,8,The Hills,The Hills,The Weeknd,5/27/2015,USUG11500737,388,77.5,"2,306,740,926","333,310","91,689,799",80.0,"2,404,495,013","15,819,333","1,064,662","140,355,034","1,174,129,136"
Marisola - Remix,"Duki, NICKI NICOLE, Cris Mj, Standly, Stars Music Chile",5,2022,12,15,1845,16,223582566,20,8,95,Major,77,72,87,17,0,7,5,Marisola - Remix,Marisola (Remix),Cris Mj,12/15/2022,CLA1D2200030,"3,621",22.6,"325,264,193","47,780","22,081,093",70.0,,,"28,194","7,137,722","83,764,776"
LOKERA,"Brray, Rauw Alejandro, Lyanno",3,2022,7,25,3301,30,471819764,72,64,102,Minor,83,58,83,21,0,10,5,LOKERA,LOKERA,Rauw Alejandro,7/25/2022,USSD12200700,"1,452",38.5,"656,416,971","74,344","55,382,119",75.0,"58,769,088","325,798","293,693","109,562,958","1,039,707,434"
Low,SZA,1,2022,12,9,1911,0,272377463,23,71,145,Minor,70,34,55,43,0,16,6,Low,SOS,SZA,12/9/2022,USRC12204586,"2,178",30.7,"452,881,574","59,064","17,662,712",73.0,"30,642,267","285,150","74,165","53,009,405","449,104,323"
Numb,Linkin Park,1,2003,3,24,20111,5,1361425037,39,0,110,Major,50,24,86,0,0,64,4,Numb,Numb,Marshmello,6/10/2022,USRC12202117,"1,219",42.9,"401,066,217","70,661","51,920,160",69.0,"54,641,192","657,641",420,"8,253","172,191"
Tormenta (feat. Bad Bunny),"Gorillaz, Bad Bunny",2,2023,2,24,1529,0,149778242,32,18,95,Major,64,30,77,46,0,38,6,Tormenta (feat. Bad Bunny),Cracker Island,Gorillaz,2/24/2023,GBAYE2200465,"3,391",23.5,"197,096,592","36,980","10,871,819",62.0,"33,253,817","624,663","44,998","23,983,331","327,222,300"
on the street (with J. Cole),"j-hope, J. Cole",2,2023,3,3,615,2,116599790,22,82,94,Minor,68,81,82,53,0,9,13,on the street (with J. Cole),on the street (with J. Cole),j-hope,3/3/2023,USA2P2251898,"3,689",22.3,"183,683,364","21,804","15,669,021",63.0,"67,664,152","3,768,577","259,000","146,676,533","803,916,984"
One Thing At A Time,Morgan Wallen,1,2022,12,2,811,4,148469433,11,58,142,Major,61,92,91,0,0,26,3,One Thing At A Time,One Thing At A Time (Sampler),Morgan Wallen,12/2/2022,USUG12209213,"2,057",31.8,"249,576,970","31,843","5,546,389",70.0,"39,198,931","239,096","9,602","2,953,745","37,058,831"
Miss You,"Robin Schulz, Oliver Tree",2,2022,8,5,5730,10,497225336,108,16,145,Minor,59,20,74,1,0,15,5,Miss You,Miss You,Oliver Tree,8/5/2022,USAT22211992,261,96.2,"631,378,937","165,883","38,563,849",51.0,"32,628,348","615,240","1,905,732","363,515,584","5,776,425,361"
Ainï¿½ï¿½ï¿½t Tha,Morgan Wallen,1,2023,3,3,356,4,88791109,4,20,121,Minor,64,67,80,0,0,36,3,Ainï¿½ï¿½ï¿½t Tha,One Thing At A Time,Morgan Wallen,3/3/2023,USUG12300807,"2,302",29.8,"210,072,827","30,503","5,318,773",74.0,"35,281,929","221,683","54,106","6,277,486","92,174,906"
Thinkinï¿½ï¿½ï¿½ B,Morgan Wallen,1,2023,3,3,604,6,125917280,22,101,140,Minor,66,43,76,49,0,12,3,Thinkinï¿½ï¿½ï¿½ B,One Thing At A Time,Morgan Wallen,3/3/2023,USUG12300821,353,81.5,"406,319,778","42,283","16,439,412",80.0,"84,066,193","368,256","117,408","7,626,726","99,492,470"
Private Landing (feat. Justin Bieber & Future),"Don Toliver, Future, Justin Bieber",3,2023,2,23,1190,0,105062254,29,3,137,Minor,84,44,67,8,0,11,6,Private Landing (feat. Justin Bieber & Future),Private Landing (feat. Justin Bieber & Future),Don Toliver,2/23/2023,USAT22301679,"1,599",36.7,"242,528,711","57,228","39,892,662",72.0,"31,286,296","367,511","15,539","13,605,648","115,624,415"
Everything I Love,Morgan Wallen,1,2023,1,31,579,0,95623148,11,54,104,Major,56,72,85,0,0,15,3,Everything I Love,3 Songs At A Time Sampler,Morgan Wallen,1/31/2023,USUG12300803,"1,722",35.2,"173,756,454","32,550","3,744,217",68.0,"16,950,068","90,473","164,397","25,491,443","233,214,006"
Heaven,Niall Horan,1,2023,2,17,1553,2,144584800,61,6,92,Major,57,68,76,7,0,33,3,Heaven,Heaven,Niall Horan,2/17/2023,USUG12300779,"1,784",34.5,"229,993,968","29,447","13,951,617",68.0,"25,068,301","605,989","76,768","30,680,818","303,361,656"
LET GO,Central Cee,1,2022,12,15,2301,20,298063749,49,23,146,Minor,74,51,45,86,0,21,38,LET GO,LET GO,Central Cee,12/15/2022,US39N2203950,526,66.9,"415,699,405","131,562","25,729,246",70.0,"120,716,253","1,505,981","71,800","43,271,885","459,919,455"
Sial,Mahalini,1,2023,1,23,134,4,166570053,4,6,120,Major,56,20,43,89,0,12,4,Sial,fï¿½ï¿½,Mahalini,1/23/2023,FR10S2380774,"3,525",23.0,"324,327,622","13,022","4,228,094",75.0,"97,061,421","500,989","449,308","131,329,737","1,614,389,086"
I Wrote The Book,Morgan Wallen,1,2023,1,31,430,0,83021468,15,17,144,Major,68,83,81,9,0,8,4,I Wrote The Book,3 Songs At A Time Sampler,Morgan Wallen,1/31/2023,USUG12300808,"2,984",25.5,"140,137,839","23,619","2,972,229",64.0,"22,406,782","129,416","19,912","4,142,242","47,494,771"
"Apna Bana Le (From ""Bhediya"")","Arijit Singh, Sachin-Jigar",2,2022,11,5,86,0,139836056,11,101,94,Major,59,44,56,80,0,6,3,"Apna Bana Le (From ""Bhediya"")","Apna Bana Le (From ""Bhediya"")",Arijit Singh,11/5/2022,INZ031411736,757,55.8,"250,599,391","19,757","12,938,935",66.0,"642,774,625","4,620,243",,,
SPIT IN MY FACE!,ThxSoMch,1,2022,10,31,629,14,303216294,32,3,94,Major,73,65,79,5,2,11,6,SPIT IN MY FACE!,Spit in My Face! - Single,ThxSoMch,10/31/2022,QZAKB2203051,"1,798",34.3,"516,541,770","50,163","5,857,724",,"153,636,776","2,047,892","153,401","73,405,119","893,095,805"
Man Made A Bar (feat. Eric Church),"Morgan Wallen, Eric Church",2,2023,3,3,329,0,58890931,14,35,148,Major,50,49,76,12,0,12,3,Man Made A Bar (feat. Eric Church),One Thing At A Time,Morgan Wallen,3/3/2023,USUG12300804,"1,824",34.0,"175,095,439","21,001","6,637,673",75.0,"61,848,993","311,636","52,412","3,106,312","21,618,436"
Red Ruby Da Sleeze,Nicki Minaj,1,2023,3,3,1168,0,81419389,45,11,98,Major,70,29,73,12,0,11,26,Red Ruby Da Sleeze,Red Ruby Da Sleeze,Nicki Minaj,3/3/2023,USUM72302705,"2,504",28.3,"148,574,146","25,770","27,326,995",59.0,"39,166,702","619,142","6,500","2,704,073","21,611,489"
Kahani Suno 2.0,Kaifi Khalil,1,2022,5,31,162,6,156777415,1,10,140,Major,58,26,38,91,0,10,4,Kahani Suno 2.0,Kahani Suno 2.0,Kaifi Khalil,5/31/2022,QZK6Q2278612,"1,027",47.4,"296,648,613","21,479","6,678,540",68.0,"510,727,740","6,497,078","1,200,000","27,052,606","410,960,127"
Nobody Gets Me,SZA,1,2022,12,9,2536,6,284908316,59,100,100,Major,36,28,28,81,0,18,3,Nobody Gets Me,SOS,SZA,12/9/2022,USRC12204598,"1,091",45.9,"561,645,790","58,561","39,587,642",82.0,"79,127,644","867,545","61,070","32,412,474","220,878,489"
PERO Tï¿,"Karol G, Quevedo",2,2023,2,23,387,11,93438910,11,15,140,Major,86,68,79,39,0,11,29,PERO Tï¿,PERO Tï¿,KAROL G,2/23/2023,USUM72222545,"2,827",26.3,"212,911,684","22,815","8,668,393",71.0,"106,041,009","588,756","215,518","9,084,718","131,834,580"
Hype Boy,NewJeans,1,2022,8,1,892,17,363472647,20,119,100,Minor,59,78,94,27,0,29,23,Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,8/1/2022,USA2P2230222,"3,836",21.8,"541,018,402","37,204","14,531,541",74.0,"35,777,367","911,054","198,468","138,278,860","1,096,877,338"
Monotonï¿½,"Ozuna, Shakira",2,2022,10,19,3645,15,380726517,118,34,132,Minor,87,82,70,42,0,21,5,Monotonï¿½,Monotonï¿½,Shakira,10/19/2022,USQX92204791,903,50.8,"498,744,348","50,326","35,586,221",67.0,"306,510,173","4,113,572",,"1,230","38,341"
WANDA,Quevedo,1,2023,1,20,888,22,175399345,11,24,176,Minor,72,96,63,25,0,21,7,WANDA,DONDE QUIERO ESTAR,Quevedo,1/20/2023,BK4DA2215298,"3,184",24.4,"306,952,759","43,759","12,814,377",68.0,"32,391,738","149,460","51,615","9,029,882","101,766,021"
Thought You Should Know,Morgan Wallen,1,2022,5,6,968,4,203221468,16,53,140,Major,53,51,70,49,0,14,3,Thought You Should Know,Thought You Should Know,Morgan Wallen,5/6/2022,USUG12202977,906,50.7,"340,227,841","40,523","6,267,614",73.0,"137,384,524","667,467","16,626","4,371,872","28,018,314"
In The End,Linkin Park,1,2000,10,24,25065,6,1624165576,63,0,105,Minor,55,40,90,1,0,32,6,In The End,In the End,Tommee Profitt,4/6/2018,TCADO1871408,771,55.2,"85,068,645","23,747","2,345,029",52.0,"1,615,682,416","16,097,448","7,610,004","421,716,078","6,274,917,849"
Zona De Perigo,Leo Santana,1,2022,12,8,531,4,134294498,20,1,135,Major,81,97,77,75,0,35,3,Zona De Perigo,Zona De Perigo,Leo Santana,12/8/2022,BRUM72202246,"1,764",34.7,"182,793,453","18,476","8,152,728",61.0,"202,826,223","1,281,118","1,000,000","129,460,794","1,821,638,330"
I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",2,2022,6,3,5281,14,609293408,94,21,101,Major,74,43,69,12,0,12,7,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,6/3/2022,USUM72208023,179,112.5,"827,950,825","118,965","64,661,540",73.0,"299,001,099","2,751,490","172,228","118,133,115","1,359,837,461"
Neverita,Bad Bunny,1,2022,5,6,2590,30,671365962,20,64,122,Major,88,43,50,7,0,14,5,Neverita,Un Verano Sin Ti,Bad Bunny,5/6/2022,QM6MZ2214882,"1,139",44.6,"831,868,563","93,211","21,780,286",73.0,"181,498,962","1,237,772","115,200","87,502,749","985,066,343"
Vista Al Mar,Quevedo,1,2022,9,8,1769,34,362361576,16,19,105,Minor,76,49,56,80,12,10,13,Vista Al Mar,Vista Al Mar,Quevedo,9/9/2022,ZZOPM2239784,"1,303",41.2,"511,726,944","74,845","23,960,314",68.0,"182,250,623","931,096","91,068","14,320,250","193,905,770"
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, JID, Arcane",4,2021,9,3,6180,7,1223481149,122,88,77,Minor,72,59,76,24,0,42,28,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Act 1,Imagine Dragons,9/3/2021,USUM72119916,495,69.2,"1,502,382,072","240,419","57,503,380",75.0,,,"913,200","449,105,708","4,053,240,923"
Revenge,XXXTENTACION,1,2017,8,25,3600,11,1022258230,7,0,140,Minor,75,18,25,78,0,11,26,Revenge,Revenge,XXXTENTACION,5/18/2017,USUYG1142409,"2,955",25.6,"1,356,969,354","13,248","2,447,818",53.0,"74,514,608","1,012,321",,,
Bombonzinho - Ao Vivo,"Israel & Rodolffo, Ana Castela",2,2022,11,3,1254,6,263453310,26,69,158,Major,65,72,95,31,0,92,5,Bombonzinho - Ao Vivo,Bombonzinho (Ao Vivo),Israel & Rodolffo,11/3/2022,BRRGE2200815,"2,576",27.9,"343,704,935","21,379","13,592,125",61.0,"208,025,693","659,040","176,878","8,502,888","153,392,985"
LA CANCIï¿½,"J Balvin, Bad Bunny",2,2019,6,28,6398,31,1435127549,177,109,176,Major,75,43,65,15,0,11,32,LA CANCIï¿½,OASIS,J Balvin,6/28/2019,USUM71911618,570,63.8,"1,706,325,903","149,957","78,600,154",79.0,"1,527,773,578","6,954,777","51,934","21,045,881","143,346,183"
Quï¿½ï¿½ Ago,"Yuridia, Angela Aguilar",2,2022,10,20,660,15,236857112,19,59,98,Major,73,88,57,56,0,5,2,Quï¿½ï¿½ Ago,Pa' Luego Es Tarde,Yuridia,10/20/2022,MXF012200200,343,82.5,"394,381,902","22,919","12,262,540",73.0,"805,683,907","2,076,505","998,663","48,461,089","847,830,213"
Love Again,The Kid Laroi,1,2023,1,27,1283,0,147538971,57,4,107,Minor,66,47,40,72,0,11,3,Love Again,Future Nostalgia,Dua Lipa,3/27/2020,GBAHT1901302,"1,279",41.7,"665,464,734","90,805","19,218,236",67.0,"419,361,718","3,354,831","100,817","29,557,917","296,169,569"
After Hours,The Weeknd,1,2020,2,19,8084,6,698086140,45,115,109,Minor,66,16,57,10,1,12,3,After Hours,After Hours,Kehlani,4/4/2024,USAT22401034,"1,019",47.6,"34,629,239","3,962","55,053,444",14.0,"2,560,026","50,310",,"477,400","4,592,500"
About Damn Time,Lizzo,1,2022,7,15,2332,2,723894473,0,0,109,Minor,84,72,74,10,0,34,7,About Damn Time,About Damn Time,Lizzo,4/14/2022,USAT22202139,172,115.6,"847,025,688","104,052","47,808,065",66.0,"106,024,874","1,080,393","3,030,761","1,522,267,606","15,665,483,220"
ýýýýýýýýýýýýýýýýýýýýý,Fujii Kaze,1,2020,5,20,685,14,403097450,24,94,158,Minor,60,52,76,17,0,19,5,ýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýý,FLI:P,4/7/2023,FRX282306294,147,125.4,"8,028,757","1,972","488,653",44.0,"48,533,758","399,664","8,800,000","256,186,613","3,985,974,550"
Besos Moja2,"Wisin & Yandel, ROSALï¿½",2,2022,9,29,2460,13,309483971,53,7,94,Minor,74,64,73,6,0,10,6,Besos Moja2,Besos Moja2,Wisin & Yandel,9/29/2022,USSD12200829,"1,176",43.8,"416,361,102","48,450","23,910,344",69.0,"251,373,932","911,711","460,773","158,067,701","1,931,498,021"
Maan Meri Jaan,King,1,2022,10,12,288,6,319566866,11,80,96,Minor,70,40,51,35,0,10,4,Maan Meri Jaan,Champagne Talk,King,10/12/2022,INW272200083,621,61.0,"467,454,503","25,221","7,852,722",71.0,"627,711,778","7,180,269","622,000","11,756,945","189,880,241"
Moscow Mule,Bad Bunny,1,2022,5,6,4572,33,909001996,74,113,100,Minor,80,29,67,29,0,12,3,Moscow Mule,Un Verano Sin Ti,Bad Bunny,5/6/2022,QM6MZ2214875,272,94.1,"1,108,031,580","121,256","44,739,826",77.0,"765,780,154","4,700,638","222,100","106,783,326","940,630,746"
My Universe,"Coldplay, BTS",2,2021,9,24,6127,13,1061966512,0,0,105,Major,58,42,68,1,0,14,4,My Universe,My Universe,Coldplay,9/24/2021,GBAYE2100952,688,58.2,"1,269,607,301","124,247","79,296,537",71.0,"518,912,320","17,373,598","865,359","292,601,736","1,700,398,150"
LLYLM,ROSALï¿½,1,2023,1,27,1838,0,124988687,105,41,170,Minor,56,56,63,13,0,19,27,LLYLM,LLYLM,ROSALï¿½,1/27/2023,USSM12300114,"3,513",23.0,"163,400,564","25,380","8,516,973",60.0,"37,506,561","368,510","14,073","8,297,832","107,127,704"
TRUSTFALL,P!nk,1,2023,1,27,2098,16,134255790,88,24,122,Major,64,25,89,0,0,15,9,TRUSTFALL,TRUSTFALL,P!nk,1/27/2023,USRC12204190,520,67.6,"255,898,884","35,610","35,412,821",65.0,"95,799,266","746,279","63,475","9,770,601","112,935,118"
ANTIFRAGILE,LE SSERAFIM,1,2022,10,17,761,12,301051721,23,95,105,Minor,88,82,80,8,0,11,8,ANTIFRAGILE,ANTIFRAGILE,LE SSERAFIM,10/17/2022,USA2P2230329,"1,704",35.4,"458,713,465","29,686","8,500,191",70.0,"263,768,312","4,141,652","208,042","281,057,311","1,964,836,293"
Boy's a liar,PinkPantheress,1,2022,11,30,1225,0,156338624,27,0,133,Major,66,74,84,25,0,21,4,Boy's a liar,Boy's a liar,PinkPantheress,11/30/2022,GBAYE2202560,"2,400",29.1,"203,628,716","39,800","6,108,454",62.0,,,"779,078","350,397,327","2,935,382,291"
VIBE (feat. Jimin of BTS),"TAEYANG, Jimin",2,2023,1,13,415,2,152850295,15,40,100,Major,79,60,68,7,0,26,4,VIBE (feat. Jimin of BTS),VIBE,TAEYANG,1/13/2023,KSA002300017,"3,372",23.6,"218,831,350","14,013","18,896,639",60.0,"144,395,167",,"236,412","100,972,780","595,970,672"
Shirt,SZA,1,2022,10,28,3469,0,309653982,71,95,120,Minor,82,55,45,15,3,9,10,Shirt,Shirt,SZA,10/28/2022,USRC12203632,598,61.9,"469,322,271","68,997","24,096,906",73.0,"77,831,118","981,474","50,996","44,266,733","419,727,783"
